idx,case_idx,key,mixture_id,target_source,mixture_relpath,target_relpath,enrollment_relpath
1418,1,422c020m_1.9828_22go010r_-1.9828_22go0104,422c020m_1.9828_22go010r_-1.9828,s2,tt/mix/422c020m_1.9828_22go010r_-1.9828.wav,tt/s2/422c020m_1.9828_22go010r_-1.9828.wav,wsj0/si_dt_05_8k/22g/22go0104.wav
1419,0,422c020n_1.5029_444o030g_-1.5029_422c0209,422c020n_1.5029_444o030g_-1.5029,s1,tt/mix/422c020n_1.5029_444o030g_-1.5029.wav,tt/s1/422c020n_1.5029_444o030g_-1.5029.wav,wsj0/si_dt_05_8k/422/422c0209.wav
1419,1,422c020n_1.5029_444o030g_-1.5029_444o0303,422c020n_1.5029_444o030g_-1.5029,s2,tt/mix/422c020n_1.5029_444o030g_-1.5029.wav,tt/s2/422c020n_1.5029_444o030g_-1.5029.wav,wsj0/si_et_05_8k/444/444o0303.wav
1420,0,422c020o_0.53856_051o020c_-0.53856_422c0212,422c020o_0.53856_051o020c_-0.53856,s1,tt/mix/422c020o_0.53856_051o020c_-0.53856.wav,tt/s1/422c020o_0.53856_051o020c_-0.53856.wav,wsj0/si_dt_05_8k/422/422c0212.wav
1420,1,422c020o_0.53856_051o020c_-0.53856_051c0108,422c020o_0.53856_051o020c_-0.53856,s2,tt/mix/422c020o_0.53856_051o020c_-0.53856.wav,tt/s2/422c020o_0.53856_051o020c_-0.53856.wav,wsj0/si_dt_05_8k/051/051c0108.wav
1421,0,422c020o_1.8526_443o030l_-1.8526_422a010f,422c020o_1.8526_443o030l_-1.8526,s1,tt/mix/422c020o_1.8526_443o030l_-1.8526.wav,tt/s1/422c020o_1.8526_443o030l_-1.8526.wav,wsj0/si_dt_05_8k/422/422a010f.wav
1421,1,422c020o_1.8526_443o030l_-1.8526_443o030g,422c020o_1.8526_443o030l_-1.8526,s2,tt/mix/422c020o_1.8526_443o030l_-1.8526.wav,tt/s2/422c020o_1.8526_443o030l_-1.8526.wav,wsj0/si_et_05_8k/443/443o030g.wav
1422,0,422c020o_2.0288_22ga010m_-2.0288_422c020b,422c020o_2.0288_22ga010m_-2.0288,s1,tt/mix/422c020o_2.0288_22ga010m_-2.0288.wav,tt/s1/422c020o_2.0288_22ga010m_-2.0288.wav,wsj0/si_dt_05_8k/422/422c020b.wav
1422,1,422c020o_2.0288_22ga010m_-2.0288_22ga010r,422c020o_2.0288_22ga010m_-2.0288,s2,tt/mix/422c020o_2.0288_22ga010m_-2.0288.wav,tt/s2/422c020o_2.0288_22ga010m_-2.0288.wav,wsj0/si_dt_05_8k/22g/22ga010r.wav
1423,0,422c020p_1.5828_051o020r_-1.5828_422a0112,422c020p_1.5828_051o020r_-1.5828,s1,tt/mix/422c020p_1.5828_051o020r_-1.5828.wav,tt/s1/422c020p_1.5828_051o020r_-1.5828.wav,wsj0/si_dt_05_8k/422/422a0112.wav
1423,1,422c020p_1.5828_051o020r_-1.5828_051a0507,422c020p_1.5828_051o020r_-1.5828,s2,tt/mix/422c020p_1.5828_051o020r_-1.5828.wav,tt/s2/422c020p_1.5828_051o020r_-1.5828.wav,wsj0/si_dt_05_8k/051/051a0507.wav
1424,0,422c020p_1.5917_446o0313_-1.5917_422o030p,422c020p_1.5917_446o0313_-1.5917,s1,tt/mix/422c020p_1.5917_446o0313_-1.5917.wav,tt/s1/422c020p_1.5917_446o0313_-1.5917.wav,wsj0/si_dt_05_8k/422/422o030p.wav
1424,1,422c020p_1.5917_446o0313_-1.5917_446c020a,422c020p_1.5917_446o0313_-1.5917,s2,tt/mix/422c020p_1.5917_446o0313_-1.5917.wav,tt/s2/422c020p_1.5917_446o0313_-1.5917.wav,wsj0/si_et_05_8k/446/446c020a.wav
1425,0,422c020q_0.18018_445o030g_-0.18018_422c0208,422c020q_0.18018_445o030g_-0.18018,s1,tt/mix/422c020q_0.18018_445o030g_-0.18018.wav,tt/s1/422c020q_0.18018_445o030g_-0.18018.wav,wsj0/si_dt_05_8k/422/422c0208.wav
1425,1,422c020q_0.18018_445o030g_-0.18018_445o0312,422c020q_0.18018_445o030g_-0.18018,s2,tt/mix/422c020q_0.18018_445o030g_-0.18018.wav,tt/s2/422c020q_0.18018_445o030g_-0.18018.wav,wsj0/si_et_05_8k/445/445o0312.wav
1426,0,422c020r_1.1543_447c0204_-1.1543_422a010h,422c020r_1.1543_447c0204_-1.1543,s1,tt/mix/422c020r_1.1543_447c0204_-1.1543.wav,tt/s1/422c020r_1.1543_447c0204_-1.1543.wav,wsj0/si_dt_05_8k/422/422a010h.wav
1426,1,422c020r_1.1543_447c0204_-1.1543_447o030a,422c020r_1.1543_447c0204_-1.1543,s2,tt/mix/422c020r_1.1543_447c0204_-1.1543.wav,tt/s2/422c020r_1.1543_447c0204_-1.1543.wav,wsj0/si_et_05_8k/447/447o030a.wav
1427,0,422c020s_1.9334_446o031a_-1.9334_422c020c,422c020s_1.9334_446o031a_-1.9334,s1,tt/mix/422c020s_1.9334_446o031a_-1.9334.wav,tt/s1/422c020s_1.9334_446o031a_-1.9334.wav,wsj0/si_dt_05_8k/422/422c020c.wav
1427,1,422c020s_1.9334_446o031a_-1.9334_446o030k,422c020s_1.9334_446o031a_-1.9334,s2,tt/mix/422c020s_1.9334_446o031a_-1.9334.wav,tt/s2/422c020s_1.9334_446o031a_-1.9334.wav,wsj0/si_et_05_8k/446/446o030k.wav
1428,0,422c020t_0.23212_444o030u_-0.23212_422c0201,422c020t_0.23212_444o030u_-0.23212,s1,tt/mix/422c020t_0.23212_444o030u_-0.23212.wav,tt/s1/422c020t_0.23212_444o030u_-0.23212.wav,wsj0/si_dt_05_8k/422/422c0201.wav
1428,1,422c020t_0.23212_444o030u_-0.23212_444c020g,422c020t_0.23212_444o030u_-0.23212,s2,tt/mix/422c020t_0.23212_444o030u_-0.23212.wav,tt/s2/422c020t_0.23212_444o030u_-0.23212.wav,wsj0/si_et_05_8k/444/444c020g.wav
1429,0,422c020t_0.29944_051a050c_-0.29944_422c020b,422c020t_0.29944_051a050c_-0.29944,s1,tt/mix/422c020t_0.29944_051a050c_-0.29944.wav,tt/s1/422c020t_0.29944_051a050c_-0.29944.wav,wsj0/si_dt_05_8k/422/422c020b.wav
1429,1,422c020t_0.29944_051a050c_-0.29944_051o0204,422c020t_0.29944_051a050c_-0.29944,s2,tt/mix/422c020t_0.29944_051a050c_-0.29944.wav,tt/s2/422c020t_0.29944_051a050c_-0.29944.wav,wsj0/si_dt_05_8k/051/051o0204.wav
1430,0,422c020x_0.90868_052o0202_-0.90868_422o030s,422c020x_0.90868_052o0202_-0.90868,s1,tt/mix/422c020x_0.90868_052o0202_-0.90868.wav,tt/s1/422c020x_0.90868_052o0202_-0.90868.wav,wsj0/si_dt_05_8k/422/422o030s.wav
1430,1,422c020x_0.90868_052o0202_-0.90868_052a050g,422c020x_0.90868_052o0202_-0.90868,s2,tt/mix/422c020x_0.90868_052o0202_-0.90868.wav,tt/s2/422c020x_0.90868_052o0202_-0.90868.wav,wsj0/si_dt_05_8k/052/052a050g.wav
1431,0,422c020x_2.3163_052c0107_-2.3163_422c0203,422c020x_2.3163_052c0107_-2.3163,s1,tt/mix/422c020x_2.3163_052c0107_-2.3163.wav,tt/s1/422c020x_2.3163_052c0107_-2.3163.wav,wsj0/si_dt_05_8k/422/422c0203.wav
1431,1,422c020x_2.3163_052c0107_-2.3163_052o020n,422c020x_2.3163_052c0107_-2.3163,s2,tt/mix/422c020x_2.3163_052c0107_-2.3163.wav,tt/s2/422c020x_2.3163_052c0107_-2.3163.wav,wsj0/si_dt_05_8k/052/052o020n.wav
1432,0,422c020y_1.6255_052c010o_-1.6255_422a010b,422c020y_1.6255_052c010o_-1.6255,s1,tt/mix/422c020y_1.6255_052c010o_-1.6255.wav,tt/s1/422c020y_1.6255_052c010o_-1.6255.wav,wsj0/si_dt_05_8k/422/422a010b.wav
1432,1,422c020y_1.6255_052c010o_-1.6255_052c010n,422c020y_1.6255_052c010o_-1.6255,s2,tt/mix/422c020y_1.6255_052c010o_-1.6255.wav,tt/s2/422c020y_1.6255_052c010o_-1.6255.wav,wsj0/si_dt_05_8k/052/052c010n.wav
1433,0,422c020z_1.5191_420c020y_-1.5191_422c020l,422c020z_1.5191_420c020y_-1.5191,s1,tt/mix/422c020z_1.5191_420c020y_-1.5191.wav,tt/s1/422c020z_1.5191_420c020y_-1.5191.wav,wsj0/si_dt_05_8k/422/422c020l.wav
1433,1,422c020z_1.5191_420c020y_-1.5191_420a0106,422c020z_1.5191_420c020y_-1.5191,s2,tt/mix/422c020z_1.5191_420c020y_-1.5191.wav,tt/s2/422c020z_1.5191_420c020y_-1.5191.wav,wsj0/si_dt_05_8k/420/420a0106.wav
1434,0,422c0210_1.3995_442c020s_-1.3995_422a0106,422c0210_1.3995_442c020s_-1.3995,s1,tt/mix/422c0210_1.3995_442c020s_-1.3995.wav,tt/s1/422c0210_1.3995_442c020s_-1.3995.wav,wsj0/si_dt_05_8k/422/422a0106.wav
1434,1,422c0210_1.3995_442c020s_-1.3995_442c020u,422c0210_1.3995_442c020s_-1.3995,s2,tt/mix/422c0210_1.3995_442c020s_-1.3995.wav,tt/s2/422c0210_1.3995_442c020s_-1.3995.wav,wsj0/si_et_05_8k/442/442c020u.wav
1435,0,422c0211_0.31684_053o0209_-0.31684_422c020t,422c0211_0.31684_053o0209_-0.31684,s1,tt/mix/422c0211_0.31684_053o0209_-0.31684.wav,tt/s1/422c0211_0.31684_053o0209_-0.31684.wav,wsj0/si_dt_05_8k/422/422c020t.wav
1435,1,422c0211_0.31684_053o0209_-0.31684_053c010n,422c0211_0.31684_053o0209_-0.31684,s2,tt/mix/422c0211_0.31684_053o0209_-0.31684.wav,tt/s2/422c0211_0.31684_053o0209_-0.31684.wav,wsj0/si_dt_05_8k/053/053c010n.wav
1436,0,422c0211_0.73621_446o030i_-0.73621_422o030n,422c0211_0.73621_446o030i_-0.73621,s1,tt/mix/422c0211_0.73621_446o030i_-0.73621.wav,tt/s1/422c0211_0.73621_446o030i_-0.73621.wav,wsj0/si_dt_05_8k/422/422o030n.wav
1436,1,422c0211_0.73621_446o030i_-0.73621_446o0310,422c0211_0.73621_446o030i_-0.73621,s2,tt/mix/422c0211_0.73621_446o030i_-0.73621.wav,tt/s2/422c0211_0.73621_446o030i_-0.73621.wav,wsj0/si_et_05_8k/446/446o0310.wav
1437,0,422c0212_2.1883_447o0306_-2.1883_422a0105,422c0212_2.1883_447o0306_-2.1883,s1,tt/mix/422c0212_2.1883_447o0306_-2.1883.wav,tt/s1/422c0212_2.1883_447o0306_-2.1883.wav,wsj0/si_dt_05_8k/422/422a0105.wav
1437,1,422c0212_2.1883_447o0306_-2.1883_447o030h,422c0212_2.1883_447o0306_-2.1883,s2,tt/mix/422c0212_2.1883_447o0306_-2.1883.wav,tt/s2/422c0212_2.1883_447o0306_-2.1883.wav,wsj0/si_et_05_8k/447/447o030h.wav
1438,0,422c0214_0.81884_440c0213_-0.81884_422o030w,422c0214_0.81884_440c0213_-0.81884,s1,tt/mix/422c0214_0.81884_440c0213_-0.81884.wav,tt/s1/422c0214_0.81884_440c0213_-0.81884.wav,wsj0/si_dt_05_8k/422/422o030w.wav
1438,1,422c0214_0.81884_440c0213_-0.81884_440c0206,422c0214_0.81884_440c0213_-0.81884,s2,tt/mix/422c0214_0.81884_440c0213_-0.81884.wav,tt/s2/422c0214_0.81884_440c0213_-0.81884.wav,wsj0/si_et_05_8k/440/440c0206.wav
1439,0,422c0214_1.6435_22ho0102_-1.6435_422a010k,422c0214_1.6435_22ho0102_-1.6435,s1,tt/mix/422c0214_1.6435_22ho0102_-1.6435.wav,tt/s1/422c0214_1.6435_22ho0102_-1.6435.wav,wsj0/si_dt_05_8k/422/422a010k.wav
1439,1,422c0214_1.6435_22ho0102_-1.6435_22ha0107,422c0214_1.6435_22ho0102_-1.6435,s2,tt/mix/422c0214_1.6435_22ho0102_-1.6435.wav,tt/s2/422c0214_1.6435_22ho0102_-1.6435.wav,wsj0/si_dt_05_8k/22h/22ha0107.wav
1440,0,422c0215_0.49701_445c0216_-0.49701_422c020a,422c0215_0.49701_445c0216_-0.49701,s1,tt/mix/422c0215_0.49701_445c0216_-0.49701.wav,tt/s1/422c0215_0.49701_445c0216_-0.49701.wav,wsj0/si_dt_05_8k/422/422c020a.wav
1440,1,422c0215_0.49701_445c0216_-0.49701_445c0212,422c0215_0.49701_445c0216_-0.49701,s2,tt/mix/422c0215_0.49701_445c0216_-0.49701.wav,tt/s2/422c0215_0.49701_445c0216_-0.49701.wav,wsj0/si_et_05_8k/445/445c0212.wav
1441,0,422c0215_0.86279_445c0209_-0.86279_422o0301,422c0215_0.86279_445c0209_-0.86279,s1,tt/mix/422c0215_0.86279_445c0209_-0.86279.wav,tt/s1/422c0215_0.86279_445c0209_-0.86279.wav,wsj0/si_dt_05_8k/422/422o0301.wav
1441,1,422c0215_0.86279_445c0209_-0.86279_445c020y,422c0215_0.86279_445c0209_-0.86279,s2,tt/mix/422c0215_0.86279_445c0209_-0.86279.wav,tt/s2/422c0215_0.86279_445c0209_-0.86279.wav,wsj0/si_et_05_8k/445/445c020y.wav
1442,0,422c0215_1.3984_446o0305_-1.3984_422c020e,422c0215_1.3984_446o0305_-1.3984,s1,tt/mix/422c0215_1.3984_446o0305_-1.3984.wav,tt/s1/422c0215_1.3984_446o0305_-1.3984.wav,wsj0/si_dt_05_8k/422/422c020e.wav
1442,1,422c0215_1.3984_446o0305_-1.3984_446c020w,422c0215_1.3984_446o0305_-1.3984,s2,tt/mix/422c0215_1.3984_446o0305_-1.3984.wav,tt/s2/422c0215_1.3984_446o0305_-1.3984.wav,wsj0/si_et_05_8k/446/446c020w.wav
1443,0,422c0215_2.4587_421a010d_-2.4587_422o0302,422c0215_2.4587_421a010d_-2.4587,s1,tt/mix/422c0215_2.4587_421a010d_-2.4587.wav,tt/s1/422c0215_2.4587_421a010d_-2.4587.wav,wsj0/si_dt_05_8k/422/422o0302.wav
1443,1,422c0215_2.4587_421a010d_-2.4587_421c020f,422c0215_2.4587_421a010d_-2.4587,s2,tt/mix/422c0215_2.4587_421a010d_-2.4587.wav,tt/s2/422c0215_2.4587_421a010d_-2.4587.wav,wsj0/si_dt_05_8k/421/421c020f.wav
1444,0,422c0216_0.35256_440o030w_-0.35256_422a010w,422c0216_0.35256_440o030w_-0.35256,s1,tt/mix/422c0216_0.35256_440o030w_-0.35256.wav,tt/s1/422c0216_0.35256_440o030w_-0.35256.wav,wsj0/si_dt_05_8k/422/422a010w.wav
1444,1,422c0216_0.35256_440o030w_-0.35256_440o030p,422c0216_0.35256_440o030w_-0.35256,s2,tt/mix/422c0216_0.35256_440o030w_-0.35256.wav,tt/s2/422c0216_0.35256_440o030w_-0.35256.wav,wsj0/si_et_05_8k/440/440o030p.wav
1445,0,422c0216_0.67161_050o020x_-0.67161_422c020n,422c0216_0.67161_050o020x_-0.67161,s1,tt/mix/422c0216_0.67161_050o020x_-0.67161.wav,tt/s1/422c0216_0.67161_050o020x_-0.67161.wav,wsj0/si_dt_05_8k/422/422c020n.wav
1445,1,422c0216_0.67161_050o020x_-0.67161_050c010p,422c0216_0.67161_050o020x_-0.67161,s2,tt/mix/422c0216_0.67161_050o020x_-0.67161.wav,tt/s2/422c0216_0.67161_050o020x_-0.67161.wav,wsj0/si_dt_05_8k/050/050c010p.wav
1446,0,422c0216_1.0278_423c020o_-1.0278_422a010v,422c0216_1.0278_423c020o_-1.0278,s1,tt/mix/422c0216_1.0278_423c020o_-1.0278.wav,tt/s1/422c0216_1.0278_423c020o_-1.0278.wav,wsj0/si_dt_05_8k/422/422a010v.wav
1446,1,422c0216_1.0278_423c020o_-1.0278_423o0301,422c0216_1.0278_423c020o_-1.0278,s2,tt/mix/422c0216_1.0278_423c020o_-1.0278.wav,tt/s2/422c0216_1.0278_423c020o_-1.0278.wav,wsj0/si_dt_05_8k/423/423o0301.wav
1447,0,422c0216_1.1537_446o0303_-1.1537_422a010s,422c0216_1.1537_446o0303_-1.1537,s1,tt/mix/422c0216_1.1537_446o0303_-1.1537.wav,tt/s1/422c0216_1.1537_446o0303_-1.1537.wav,wsj0/si_dt_05_8k/422/422a010s.wav
1447,1,422c0216_1.1537_446o0303_-1.1537_446c0211,422c0216_1.1537_446o0303_-1.1537,s2,tt/mix/422c0216_1.1537_446o0303_-1.1537.wav,tt/s2/422c0216_1.1537_446o0303_-1.1537.wav,wsj0/si_et_05_8k/446/446c0211.wav
1448,0,422o0302_0.21088_446c0211_-0.21088_422c020n,422o0302_0.21088_446c0211_-0.21088,s1,tt/mix/422o0302_0.21088_446c0211_-0.21088.wav,tt/s1/422o0302_0.21088_446c0211_-0.21088.wav,wsj0/si_dt_05_8k/422/422c020n.wav
1448,1,422o0302_0.21088_446c0211_-0.21088_446o030n,422o0302_0.21088_446c0211_-0.21088,s2,tt/mix/422o0302_0.21088_446c0211_-0.21088.wav,tt/s2/422o0302_0.21088_446c0211_-0.21088.wav,wsj0/si_et_05_8k/446/446o030n.wav
1449,0,422o0302_1.0901_423c020o_-1.0901_422o030o,422o0302_1.0901_423c020o_-1.0901,s1,tt/mix/422o0302_1.0901_423c020o_-1.0901.wav,tt/s1/422o0302_1.0901_423c020o_-1.0901.wav,wsj0/si_dt_05_8k/422/422o030o.wav
1449,1,422o0302_1.0901_423c020o_-1.0901_423o030b,422o0302_1.0901_423c020o_-1.0901,s2,tt/mix/422o0302_1.0901_423c020o_-1.0901.wav,tt/s2/422o0302_1.0901_423c020o_-1.0901.wav,wsj0/si_dt_05_8k/423/423o030b.wav
1450,0,422o0302_1.5219_22ho0107_-1.5219_422o0312,422o0302_1.5219_22ho0107_-1.5219,s1,tt/mix/422o0302_1.5219_22ho0107_-1.5219.wav,tt/s1/422o0302_1.5219_22ho0107_-1.5219.wav,wsj0/si_dt_05_8k/422/422o0312.wav
1450,1,422o0302_1.5219_22ho0107_-1.5219_22ha0113,422o0302_1.5219_22ho0107_-1.5219,s2,tt/mix/422o0302_1.5219_22ho0107_-1.5219.wav,tt/s2/422o0302_1.5219_22ho0107_-1.5219.wav,wsj0/si_dt_05_8k/22h/22ha0113.wav
1451,0,422o0304_0.13358_052a050o_-0.13358_422o0305,422o0304_0.13358_052a050o_-0.13358,s1,tt/mix/422o0304_0.13358_052a050o_-0.13358.wav,tt/s1/422o0304_0.13358_052a050o_-0.13358.wav,wsj0/si_dt_05_8k/422/422o0305.wav
1451,1,422o0304_0.13358_052a050o_-0.13358_052a0507,422o0304_0.13358_052a050o_-0.13358,s2,tt/mix/422o0304_0.13358_052a050o_-0.13358.wav,tt/s2/422o0304_0.13358_052a050o_-0.13358.wav,wsj0/si_dt_05_8k/052/052a0507.wav
1452,0,422o0304_0.82888_444c020i_-0.82888_422a010q,422o0304_0.82888_444c020i_-0.82888,s1,tt/mix/422o0304_0.82888_444c020i_-0.82888.wav,tt/s1/422o0304_0.82888_444c020i_-0.82888.wav,wsj0/si_dt_05_8k/422/422a010q.wav
1452,1,422o0304_0.82888_444c020i_-0.82888_444o0311,422o0304_0.82888_444c020i_-0.82888,s2,tt/mix/422o0304_0.82888_444c020i_-0.82888.wav,tt/s2/422o0304_0.82888_444c020i_-0.82888.wav,wsj0/si_et_05_8k/444/444o0311.wav
1453,0,422o0304_0.84096_420o030k_-0.84096_422c020i,422o0304_0.84096_420o030k_-0.84096,s1,tt/mix/422o0304_0.84096_420o030k_-0.84096.wav,tt/s1/422o0304_0.84096_420o030k_-0.84096.wav,wsj0/si_dt_05_8k/422/422c020i.wav
1453,1,422o0304_0.84096_420o030k_-0.84096_420o030x,422o0304_0.84096_420o030k_-0.84096,s2,tt/mix/422o0304_0.84096_420o030k_-0.84096.wav,tt/s2/422o0304_0.84096_420o030k_-0.84096.wav,wsj0/si_dt_05_8k/420/420o030x.wav
1454,0,422o0305_0.012185_441o0311_-0.012185_422c0212,422o0305_0.012185_441o0311_-0.012185,s1,tt/mix/422o0305_0.012185_441o0311_-0.012185.wav,tt/s1/422o0305_0.012185_441o0311_-0.012185.wav,wsj0/si_dt_05_8k/422/422c0212.wav
1454,1,422o0305_0.012185_441o0311_-0.012185_441o0306,422o0305_0.012185_441o0311_-0.012185,s2,tt/mix/422o0305_0.012185_441o0311_-0.012185.wav,tt/s2/422o0305_0.012185_441o0311_-0.012185.wav,wsj0/si_et_05_8k/441/441o0306.wav
1455,0,422o0305_0.44554_446c0208_-0.44554_422c0207,422o0305_0.44554_446c0208_-0.44554,s1,tt/mix/422o0305_0.44554_446c0208_-0.44554.wav,tt/s1/422o0305_0.44554_446c0208_-0.44554.wav,wsj0/si_dt_05_8k/422/422c0207.wav
1455,1,422o0305_0.44554_446c0208_-0.44554_446o030v,422o0305_0.44554_446c0208_-0.44554,s2,tt/mix/422o0305_0.44554_446c0208_-0.44554.wav,tt/s2/422o0305_0.44554_446c0208_-0.44554.wav,wsj0/si_et_05_8k/446/446o030v.wav
1456,0,422o0305_1.8423_420o030u_-1.8423_422o030h,422o0305_1.8423_420o030u_-1.8423,s1,tt/mix/422o0305_1.8423_420o030u_-1.8423.wav,tt/s1/422o0305_1.8423_420o030u_-1.8423.wav,wsj0/si_dt_05_8k/422/422o030h.wav
1456,1,422o0305_1.8423_420o030u_-1.8423_420c020a,422o0305_1.8423_420o030u_-1.8423,s2,tt/mix/422o0305_1.8423_420o030u_-1.8423.wav,tt/s2/422o0305_1.8423_420o030u_-1.8423.wav,wsj0/si_dt_05_8k/420/420c020a.wav
1457,0,422o0308_0.062848_423c020r_-0.062848_422o0302,422o0308_0.062848_423c020r_-0.062848,s1,tt/mix/422o0308_0.062848_423c020r_-0.062848.wav,tt/s1/422o0308_0.062848_423c020r_-0.062848.wav,wsj0/si_dt_05_8k/422/422o0302.wav
1457,1,422o0308_0.062848_423c020r_-0.062848_423c0208,422o0308_0.062848_423c020r_-0.062848,s2,tt/mix/422o0308_0.062848_423c020r_-0.062848.wav,tt/s2/422o0308_0.062848_423c020r_-0.062848.wav,wsj0/si_dt_05_8k/423/423c0208.wav
1458,0,422o0308_0.84384_420c020v_-0.84384_422c020t,422o0308_0.84384_420c020v_-0.84384,s1,tt/mix/422o0308_0.84384_420c020v_-0.84384.wav,tt/s1/422o0308_0.84384_420c020v_-0.84384.wav,wsj0/si_dt_05_8k/422/422c020t.wav
1458,1,422o0308_0.84384_420c020v_-0.84384_420o0303,422o0308_0.84384_420c020v_-0.84384,s2,tt/mix/422o0308_0.84384_420c020v_-0.84384.wav,tt/s2/422o0308_0.84384_420c020v_-0.84384.wav,wsj0/si_dt_05_8k/420/420o0303.wav
1459,0,422o0308_1.9049_442c0206_-1.9049_422c0205,422o0308_1.9049_442c0206_-1.9049,s1,tt/mix/422o0308_1.9049_442c0206_-1.9049.wav,tt/s1/422o0308_1.9049_442c0206_-1.9049.wav,wsj0/si_dt_05_8k/422/422c0205.wav
1459,1,422o0308_1.9049_442c0206_-1.9049_442o030b,422o0308_1.9049_442c0206_-1.9049,s2,tt/mix/422o0308_1.9049_442c0206_-1.9049.wav,tt/s2/422o0308_1.9049_442c0206_-1.9049.wav,wsj0/si_et_05_8k/442/442o030b.wav
1460,0,422o030a_2.3725_420a010d_-2.3725_422a010t,422o030a_2.3725_420a010d_-2.3725,s1,tt/mix/422o030a_2.3725_420a010d_-2.3725.wav,tt/s1/422o030a_2.3725_420a010d_-2.3725.wav,wsj0/si_dt_05_8k/422/422a010t.wav
1460,1,422o030a_2.3725_420a010d_-2.3725_420o030o,422o030a_2.3725_420a010d_-2.3725,s2,tt/mix/422o030a_2.3725_420a010d_-2.3725.wav,tt/s2/422o030a_2.3725_420a010d_-2.3725.wav,wsj0/si_dt_05_8k/420/420o030o.wav
1461,0,422o030b_2.4368_446c0209_-2.4368_422a010m,422o030b_2.4368_446c0209_-2.4368,s1,tt/mix/422o030b_2.4368_446c0209_-2.4368.wav,tt/s1/422o030b_2.4368_446c0209_-2.4368.wav,wsj0/si_dt_05_8k/422/422a010m.wav
1461,1,422o030b_2.4368_446c0209_-2.4368_446c0213,422o030b_2.4368_446c0209_-2.4368,s2,tt/mix/422o030b_2.4368_446c0209_-2.4368.wav,tt/s2/422o030b_2.4368_446c0209_-2.4368.wav,wsj0/si_et_05_8k/446/446c0213.wav
1462,0,422o030d_1.0556_053o020l_-1.0556_422c020j,422o030d_1.0556_053o020l_-1.0556,s1,tt/mix/422o030d_1.0556_053o020l_-1.0556.wav,tt/s1/422o030d_1.0556_053o020l_-1.0556.wav,wsj0/si_dt_05_8k/422/422c020j.wav
1462,1,422o030d_1.0556_053o020l_-1.0556_053o020j,422o030d_1.0556_053o020l_-1.0556,s2,tt/mix/422o030d_1.0556_053o020l_-1.0556.wav,tt/s2/422o030d_1.0556_053o020l_-1.0556.wav,wsj0/si_dt_05_8k/053/053o020j.wav
1463,0,422o030d_1.0797_423c020c_-1.0797_422c0207,422o030d_1.0797_423c020c_-1.0797,s1,tt/mix/422o030d_1.0797_423c020c_-1.0797.wav,tt/s1/422o030d_1.0797_423c020c_-1.0797.wav,wsj0/si_dt_05_8k/422/422c0207.wav
1463,1,422o030d_1.0797_423c020c_-1.0797_423c020q,422o030d_1.0797_423c020c_-1.0797,s2,tt/mix/422o030d_1.0797_423c020c_-1.0797.wav,tt/s2/422o030d_1.0797_423c020c_-1.0797.wav,wsj0/si_dt_05_8k/423/423c020q.wav
1464,0,422o030f_1.0178_440c020k_-1.0178_422c020j,422o030f_1.0178_440c020k_-1.0178,s1,tt/mix/422o030f_1.0178_440c020k_-1.0178.wav,tt/s1/422o030f_1.0178_440c020k_-1.0178.wav,wsj0/si_dt_05_8k/422/422c020j.wav
1464,1,422o030f_1.0178_440c020k_-1.0178_440o030h,422o030f_1.0178_440c020k_-1.0178,s2,tt/mix/422o030f_1.0178_440c020k_-1.0178.wav,tt/s2/422o030f_1.0178_440c020k_-1.0178.wav,wsj0/si_et_05_8k/440/440o030h.wav
1465,0,422o030f_1.4574_050a050x_-1.4574_422o030d,422o030f_1.4574_050a050x_-1.4574,s1,tt/mix/422o030f_1.4574_050a050x_-1.4574.wav,tt/s1/422o030f_1.4574_050a050x_-1.4574.wav,wsj0/si_dt_05_8k/422/422o030d.wav
1465,1,422o030f_1.4574_050a050x_-1.4574_050o020v,422o030f_1.4574_050a050x_-1.4574,s2,tt/mix/422o030f_1.4574_050a050x_-1.4574.wav,tt/s2/422o030f_1.4574_050a050x_-1.4574.wav,wsj0/si_dt_05_8k/050/050o020v.wav
1466,0,422o030f_1.5957_420a0101_-1.5957_422o0310,422o030f_1.5957_420a0101_-1.5957,s1,tt/mix/422o030f_1.5957_420a0101_-1.5957.wav,tt/s1/422o030f_1.5957_420a0101_-1.5957.wav,wsj0/si_dt_05_8k/422/422o0310.wav
1466,1,422o030f_1.5957_420a0101_-1.5957_420c020i,422o030f_1.5957_420a0101_-1.5957,s2,tt/mix/422o030f_1.5957_420a0101_-1.5957.wav,tt/s2/422o030f_1.5957_420a0101_-1.5957.wav,wsj0/si_dt_05_8k/420/420c020i.wav
1467,0,422o030g_0.55232_444o030u_-0.55232_422c0216,422o030g_0.55232_444o030u_-0.55232,s1,tt/mix/422o030g_0.55232_444o030u_-0.55232.wav,tt/s1/422o030g_0.55232_444o030u_-0.55232.wav,wsj0/si_dt_05_8k/422/422c0216.wav
1467,1,422o030g_0.55232_444o030u_-0.55232_444c0214,422o030g_0.55232_444o030u_-0.55232,s2,tt/mix/422o030g_0.55232_444o030u_-0.55232.wav,tt/s2/422o030g_0.55232_444o030u_-0.55232.wav,wsj0/si_et_05_8k/444/444c0214.wav
